season,round,grid,circuit_id,driver,fastest_time,stage,q_delta
2018,10,14,silverstone,gasly,88.343,q2,2.4510000000000076
2018,10,15,silverstone,ericsson,88.391,q2,2.4990000000000094
2018,10,16,silverstone,sainz,88.456,q1,2.564000000000007
2018,10,17,silverstone,vandoorne,89.096,q1,3.2040000000000077
2018,10,18,silverstone,sirotkin,89.252,q1,3.3599999999999994
2018,10,19,silverstone,stroll,,,0.0
2018,10,2,silverstone,vettel,85.936,q3,0.0
2018,10,20,silverstone,brendon_hartley,,,0.0
2018,10,3,silverstone,raikkonen,85.99,q3,0.0
2018,10,4,silverstone,bottas,86.217,q3,3.5870000000000033
2018,10,5,silverstone,max_verstappen,86.602,q3,3.9720000000000084
2018,10,6,silverstone,ricciardo,87.099,q3,4.469000000000008
2018,10,7,silverstone,kevin_magnussen,87.244,q3,4.614000000000004
2018,10,8,silverstone,grosjean,87.455,q3,4.825000000000003
2018,10,9,silverstone,leclerc,87.879,q3,5.249000000000009
2018,11,1,hockenheimring,vettel,71.212,q3,0.0
2018,11,10,hockenheimring,perez,72.774,q3,1.5619999999999976
2018,11,11,hockenheimring,alonso,73.657,q2,2.444999999999993
2018,11,12,hockenheimring,sirotkin,73.702,q2,2.489999999999995
2018,11,13,hockenheimring,ericsson,73.736,q2,2.524000000000001
2018,11,14,hockenheimring,hamilton,73.012,q1,1.7999999999999972
2018,11,15,hockenheimring,ricciardo,73.318,q1,2.1059999999999945
2018,11,16,hockenheimring,ocon,73.72,q1,2.5079999999999956
2018,11,17,hockenheimring,gasly,73.749,q1,2.536999999999992
2018,11,18,hockenheimring,brendon_hartley,74.045,q1,2.8329999999999984
2018,11,19,hockenheimring,stroll,74.206,q1,2.9939999999999998
2018,11,2,hockenheimring,bottas,71.416,q3,0.20399999999999352
2018,11,20,hockenheimring,vandoorne,74.401,q1,3.188999999999993
2018,11,3,hockenheimring,raikkonen,71.547,q3,0.33499999999999375
2018,11,4,hockenheimring,max_verstappen,71.822,q3,0.6099999999999994
2018,11,5,hockenheimring,kevin_magnussen,72.2,q3,0.9879999999999995
2018,11,6,hockenheimring,grosjean,72.544,q3,1.3319999999999936
2018,11,7,hockenheimring,hulkenberg,72.56,q3,1.347999999999999
2018,11,8,hockenheimring,sainz,72.692,q3,1.4799999999999898
2018,11,9,hockenheimring,leclerc,72.717,q3,1.5049999999999955
2018,12,1,hungaroring,hamilton,95.658,q3,0.0
2018,12,10,hungaroring,grosjean,100.593,q3,4.935000000000002
2018,12,11,hungaroring,alonso,95.214,q2,-0.4440000000000026
2018,12,12,hungaroring,ricciardo,96.442,q2,0.7839999999999918
2018,12,13,hungaroring,hulkenberg,96.506,q2,0.847999999999999
2018,12,14,hungaroring,ericsson,97.075,q2,1.4170000000000016
2018,12,15,hungaroring,stroll,78.56,q1,-17.098
2018,12,16,hungaroring,vandoorne,78.782,q1,-16.876000000000005
2018,12,17,hungaroring,leclerc,78.817,q1,-16.841000000000008
2018,12,18,hungaroring,ocon,79.142,q1,-16.516000000000005
2018,12,19,hungaroring,perez,79.2,q1,-16.458
2018,12,2,hungaroring,bottas,95.918,q3,0.2600000000000051
2018,12,20,hungaroring,sirotkin,79.301,q1,-16.357
2018,12,3,hungaroring,raikkonen,96.186,q3,0.5280000000000058
2018,12,4,hungaroring,vettel,96.21,q3,0.5519999999999925
2018,12,5,hungaroring,sainz,96.743,q3,1.0849999999999937
2018,12,6,hungaroring,gasly,97.591,q3,1.9329999999999927
2018,12,7,hungaroring,max_verstappen,98.032,q3,2.3739999999999952
2018,12,8,hungaroring,brendon_hartley,98.128,q3,2.469999999999999
2018,12,9,hungaroring,kevin_magnussen,99.858,q3,4.200000000000003
2018,13,1,spa,hamilton,118.179,q3,0.0
2018,13,10,spa,bottas,102.191,q2,-15.988
2018,13,11,spa,gasly,103.844,q2,-14.335000000000008
2018,13,12,spa,brendon_hartley,103.865,q2,-14.314000000000007
2018,13,13,spa,leclerc,104.062,q2,-14.117000000000004
2018,13,14,spa,ericsson,104.301,q2,-13.878
2018,13,15,spa,hulkenberg,104.145,q1,-14.034000000000006
2018,13,16,spa,sainz,104.489,q1,-13.689999999999998
2018,13,17,spa,alonso,104.917,q1,-13.262
2018,13,18,spa,sirotkin,104.998,q1,-13.180999999999997
2018,13,19,spa,stroll,105.134,q1,-13.045000000000002
2018,13,2,spa,vettel,118.905,q3,0.7259999999999991
2018,13,20,spa,vandoorne,105.307,q1,-12.872
2018,13,3,spa,ocon,121.851,q3,3.671999999999997
2018,13,4,spa,perez,121.894,q3,3.7150000000000034
2018,13,5,spa,grosjean,122.122,q3,3.942999999999998
2018,13,6,spa,raikkonen,122.671,q3,4.492000000000004
2018,13,7,spa,max_verstappen,122.769,q3,4.590000000000003
2018,13,8,spa,ricciardo,122.939,q3,4.759999999999991
2018,13,9,spa,kevin_magnussen,124.933,q3,6.754000000000005
2018,14,1,monza,raikkonen,79.119,q3,0.0
2018,14,10,monza,stroll,81.627,q3,2.5079999999999956
2018,14,11,monza,kevin_magnussen,81.669,q2,2.549999999999997
2018,14,12,monza,sirotkin,81.732,q2,2.6129999999999995
2018,14,13,monza,alonso,82.568,q2,3.448999999999998
2018,14,14,monza,hulkenberg,81.801,q1,2.682000000000002
2018,14,15,monza,ricciardo,81.28,q1,2.1610000000000014
2018,14,16,monza,perez,81.888,q1,2.7690000000000055
2018,14,17,monza,leclerc,81.889,q1,2.769999999999996
2018,14,18,monza,brendon_hartley,81.934,q1,2.8149999999999977
2018,14,19,monza,ericsson,82.048,q1,2.929000000000002
2018,14,2,monza,vettel,79.28,q3,0.16100000000000136
2018,14,20,monza,vandoorne,82.085,q1,2.965999999999994
2018,14,3,monza,hamilton,79.294,q3,0.17499999999999716
2018,14,4,monza,bottas,79.656,q3,0.5370000000000061
2018,14,5,monza,max_verstappen,80.615,q3,1.4959999999999951
2018,14,6,monza,grosjean,80.936,q3,1.8170000000000073
2018,14,7,monza,sainz,81.041,q3,1.921999999999997
2018,14,8,monza,ocon,81.099,q3,1.980000000000004
2018,14,9,monza,gasly,81.35,q3,2.2309999999999945
2018,15,1,marina_bay,hamilton,96.015,q3,0.0
2018,15,10,marina_bay,hulkenberg,98.588,q3,2.5729999999999933
2018,15,11,marina_bay,alonso,98.641,q2,2.6260000000000048
2018,15,12,marina_bay,sainz,98.716,q2,2.7009999999999934
2018,15,13,marina_bay,leclerc,98.747,q2,2.7319999999999993
2018,15,14,marina_bay,ericsson,99.453,q2,3.4380000000000024
2018,15,15,marina_bay,gasly,99.691,q2,3.676000000000002
2018,15,16,marina_bay,kevin_magnussen,99.644,q1,3.629000000000005
2018,15,17,marina_bay,brendon_hartley,99.809,q1,3.793999999999997
2018,15,18,marina_bay,vandoorne,99.864,q1,3.8490000000000038
2018,15,19,marina_bay,sirotkin,101.263,q1,5.248000000000005
2018,15,2,marina_bay,max_verstappen,96.334,q3,0.3190000000000026
2018,15,20,marina_bay,stroll,101.334,q1,5.319000000000003
2018,15,3,marina_bay,vettel,96.628,q3,0.6129999999999995
2018,15,4,marina_bay,bottas,96.702,q3,0.6869999999999976
2018,15,5,marina_bay,raikkonen,96.794,q3,0.7789999999999964
2018,15,6,marina_bay,ricciardo,96.996,q3,0.9809999999999945
2018,15,7,marina_bay,perez,97.985,q3,1.9699999999999989
2018,15,8,marina_bay,grosjean,98.32,q3,2.3049999999999926
2018,15,9,marina_bay,ocon,98.365,q3,2.3499999999999943
2018,16,1,sochi,bottas,91.387,q3,0.0
2018,16,10,sochi,ericsson,95.196,q3,3.8089999999999975
2018,16,11,sochi,max_verstappen,93.048,q1,1.6610000000000014
2018,16,12,sochi,ricciardo,93.247,q1,1.8599999999999994
2018,16,13,sochi,gasly,94.383,q1,2.995999999999995
2018,16,14,sochi,sainz,94.626,q1,3.2390000000000043
2018,16,15,sochi,hulkenberg,94.655,q1,3.2680000000000007
2018,16,16,sochi,brendon_hartley,95.037,q1,3.6500000000000057
2018,16,17,sochi,alonso,95.504,q1,4.117000000000004
2018,16,18,sochi,sirotkin,95.612,q1,4.224999999999994
2018,16,19,sochi,vandoorne,95.977,q1,4.590000000000003
2018,16,2,sochi,hamilton,91.532,q3,0.14499999999999602
2018,16,20,sochi,stroll,96.437,q1,5.049999999999997
2018,16,3,sochi,vettel,91.943,q3,0.5559999999999974
2018,16,4,sochi,raikkonen,92.237,q3,0.8499999999999943
2018,16,5,sochi,kevin_magnussen,93.181,q3,1.793999999999997
2018,16,6,sochi,ocon,93.413,q3,2.0259999999999962
2018,16,7,sochi,leclerc,93.419,q3,2.0319999999999965
2018,16,8,sochi,perez,93.563,q3,2.176000000000002
2018,16,9,sochi,grosjean,93.704,q3,2.316999999999993
2018,17,1,suzuka,hamilton,87.76,q3,0.0
2018,17,10,suzuka,perez,97.229,q3,9.468999999999994
2018,17,11,suzuka,leclerc,89.864,q2,2.103999999999999
2018,17,12,suzuka,kevin_magnussen,90.226,q2,2.465999999999994
2018,17,13,suzuka,sainz,90.49,q2,2.7299999999999898
2018,17,14,suzuka,stroll,90.714,q2,2.9539999999999935
2018,17,15,suzuka,ricciardo,89.806,q1,2.0459999999999923
2018,17,16,suzuka,hulkenberg,90.361,q1,2.600999999999999
2018,17,17,suzuka,sirotkin,90.372,q1,2.6119999999999948
2018,17,18,suzuka,alonso,90.573,q1,2.812999999999988
2018,17,19,suzuka,vandoorne,91.041,q1,3.2809999999999917
2018,17,2,suzuka,bottas,88.059,q3,0.2989999999999924
2018,17,20,suzuka,ericsson,91.213,q1,3.4529999999999887
2018,17,3,suzuka,max_verstappen,89.057,q3,1.296999999999997
2018,17,4,suzuka,raikkonen,89.521,q3,1.7609999999999957
2018,17,5,suzuka,grosjean,89.761,q3,2.0009999999999906
2018,17,6,suzuka,brendon_hartley,90.023,q3,2.262999999999991
2018,17,7,suzuka,gasly,90.093,q3,2.3329999999999984
2018,17,8,suzuka,ocon,90.126,q3,2.3659999999999997
2018,17,9,suzuka,vettel,92.192,q3,4.431999999999988
2018,18,1,americas,hamilton,92.237,q3,0.0
2018,18,10,americas,perez,94.594,q3,2.3569999999999993
2018,18,11,americas,sainz,94.566,q2,2.3290000000000077
2018,18,12,americas,kevin_magnussen,94.732,q2,2.4950000000000045
2018,18,13,americas,gasly,94.85,q1,2.6129999999999995
2018,18,14,americas,brendon_hartley,95.206,q1,2.9690000000000083
2018,18,15,americas,max_verstappen,94.766,q1,2.5290000000000106
2018,18,16,americas,alonso,95.294,q1,3.057000000000002
2018,18,17,americas,sirotkin,95.362,q1,3.125
2018,18,18,americas,stroll,95.48,q1,3.243000000000009
2018,18,19,americas,ericsson,95.536,q1,3.2990000000000066
2018,18,2,americas,vettel,92.298,q3,0.06100000000000705
2018,18,20,americas,vandoorne,95.735,q1,3.4980000000000047
2018,18,3,americas,raikkonen,92.307,q3,0.07000000000000739
2018,18,4,americas,bottas,92.616,q3,0.3790000000000049
2018,18,5,americas,ricciardo,93.494,q3,1.257000000000005
2018,18,6,americas,ocon,94.145,q3,1.9080000000000013
2018,18,7,americas,hulkenberg,94.215,q3,1.9780000000000086
2018,18,8,americas,grosjean,94.25,q3,2.0130000000000052
2018,18,9,americas,leclerc,94.42,q3,2.183000000000007
2018,19,1,rodriguez,ricciardo,74.759,q3,0.0
2018,19,10,rodriguez,ericsson,76.513,q3,1.7540000000000049
2018,19,11,rodriguez,ocon,76.844,q2,2.0849999999999937
2018,19,12,rodriguez,alonso,76.871,q2,2.1119999999999948
2018,19,13,rodriguez,perez,77.167,q2,2.4080000000000013
2018,19,14,rodriguez,brendon_hartley,77.184,q2,2.424999999999997
2018,19,15,rodriguez,gasly,76.828,q1,2.0690000000000026
2018,19,16,rodriguez,grosjean,76.911,q1,2.152000000000001
2018,19,17,rodriguez,vandoorne,76.966,q1,2.2069999999999936
2018,19,18,rodriguez,kevin_magnussen,77.599,q1,2.8400000000000034
2018,19,19,rodriguez,stroll,77.689,q1,2.9299999999999926
2018,19,2,rodriguez,max_verstappen,74.785,q3,0.02599999999999625
2018,19,20,rodriguez,sirotkin,77.886,q1,3.1269999999999953
2018,19,3,rodriguez,hamilton,74.894,q3,0.13500000000000512
2018,19,4,rodriguez,vettel,74.97,q3,0.21099999999999852
2018,19,5,rodriguez,bottas,75.16,q3,0.40099999999999625
2018,19,6,rodriguez,raikkonen,75.33,q3,0.570999999999998
2018,19,7,rodriguez,hulkenberg,75.827,q3,1.0679999999999978
2018,19,8,rodriguez,sainz,76.084,q3,1.3250000000000028
2018,19,9,rodriguez,leclerc,76.189,q3,1.4299999999999926
2018,20,1,interlagos,hamilton,67.281,q3,0.0
2018,20,10,interlagos,gasly,69.029,q3,1.7479999999999905
2018,20,11,interlagos,kevin_magnussen,68.659,q2,1.3780000000000001
2018,20,12,interlagos,perez,68.741,q2,1.4599999999999937
2018,20,13,interlagos,ocon,68.77,q2,1.48899999999999
2018,20,14,interlagos,hulkenberg,68.834,q2,1.5529999999999973
2018,20,15,interlagos,sirotkin,70.381,q2,3.0999999999999943
2018,20,16,interlagos,sainz,69.269,q1,1.9879999999999995
2018,20,17,interlagos,brendon_hartley,69.28,q1,1.9989999999999952
2018,20,18,interlagos,alonso,69.402,q1,2.120999999999995
2018,20,19,interlagos,stroll,69.441,q1,2.1599999999999966
2018,20,2,interlagos,vettel,67.374,q3,0.09299999999998931
2018,20,20,interlagos,vandoorne,69.601,q1,2.319999999999993
2018,20,3,interlagos,bottas,67.441,q3,0.1599999999999966
2018,20,4,interlagos,raikkonen,67.456,q3,0.17499999999999716
2018,20,5,interlagos,max_verstappen,67.778,q3,0.4969999999999999
2018,20,6,interlagos,ricciardo,67.78,q3,0.4989999999999952
2018,20,7,interlagos,ericsson,68.296,q3,1.0150000000000006
2018,20,8,interlagos,leclerc,68.492,q3,1.2109999999999985
2018,20,9,interlagos,grosjean,68.517,q3,1.23599999999999
2018,21,1,yas_marina,hamilton,94.794,q3,0.0
2018,21,10,yas_marina,hulkenberg,96.542,q3,1.7480000000000047
2018,21,11,yas_marina,sainz,96.982,q2,2.1880000000000024
2018,21,12,yas_marina,ericsson,97.132,q2,2.338000000000008
2018,21,13,yas_marina,kevin_magnussen,97.309,q2,2.5150000000000006
2018,21,14,yas_marina,perez,97.541,q2,2.747
2018,21,15,yas_marina,alonso,97.743,q2,2.948999999999998
2018,21,16,yas_marina,brendon_hartley,97.994,q1,3.200000000000003
2018,21,17,yas_marina,gasly,98.166,q1,3.372
2018,21,18,yas_marina,vandoorne,98.577,q1,3.7830000000000013
2018,21,19,yas_marina,sirotkin,98.635,q1,3.841000000000008
2018,21,2,yas_marina,bottas,94.956,q3,0.16200000000000614
2018,21,20,yas_marina,stroll,98.682,q1,3.8880000000000052
2018,21,3,yas_marina,vettel,95.125,q3,0.33100000000000307
2018,21,4,yas_marina,raikkonen,95.365,q3,0.570999999999998
2018,21,5,yas_marina,ricciardo,95.401,q3,0.6069999999999993
2018,21,6,yas_marina,max_verstappen,95.589,q3,0.7950000000000017
2018,21,7,yas_marina,grosjean,96.192,q3,1.3979999999999961
2018,21,8,yas_marina,leclerc,96.237,q3,1.4429999999999978
2018,21,9,yas_marina,ocon,96.54,q3,1.7460000000000093
2019,1,1,albert_park,hamilton,80.486,q3,0.0
2019,1,10,albert_park,perez,82.781,q3,2.2950000000000017
2019,1,11,albert_park,hulkenberg,82.562,q2,2.0759999999999934
2019,1,12,albert_park,ricciardo,82.57,q2,2.083999999999989
2019,1,13,albert_park,albon,82.636,q2,2.1499999999999915
2019,1,14,albert_park,giovinazzi,82.714,q2,2.2279999999999944
2019,1,15,albert_park,kvyat,82.774,q2,2.2879999999999967
2019,1,16,albert_park,stroll,83.017,q1,2.5309999999999917
2019,1,17,albert_park,gasly,83.02,q1,2.533999999999992
2019,1,18,albert_park,sainz,83.084,q1,2.597999999999999
2019,1,19,albert_park,russell,84.36,q1,3.8739999999999952
2019,1,2,albert_park,bottas,80.598,q3,0.11199999999999477
2019,1,20,albert_park,kubica,86.067,q1,5.580999999999989
2019,1,3,albert_park,vettel,81.19,q3,0.7039999999999935
2019,1,4,albert_park,max_verstappen,81.32,q3,0.833999999999989
2019,1,5,albert_park,leclerc,81.442,q3,0.9559999999999889
2019,1,6,albert_park,grosjean,81.826,q3,1.3399999999999892
2019,1,7,albert_park,kevin_magnussen,82.099,q3,1.6129999999999995
2019,1,8,albert_park,norris,82.304,q3,1.8179999999999978
2019,1,9,albert_park,raikkonen,82.314,q3,1.8279999999999887
2019,2,1,bahrain,leclerc,87.866,q3,0.0
2019,2,10,bahrain,norris,89.043,q3,1.1770000000000067
2019,2,11,bahrain,ricciardo,89.488,q2,1.6219999999999999
2019,2,12,bahrain,albon,89.513,q2,1.6470000000000056
2019,2,13,bahrain,gasly,89.526,q2,1.6599999999999966
2019,2,14,bahrain,perez,89.756,q2,1.8900000000000006
2019,2,15,bahrain,kvyat,89.854,q2,1.9879999999999995
2019,2,16,bahrain,giovinazzi,90.026,q1,2.1599999999999966
2019,2,17,bahrain,hulkenberg,90.034,q1,2.1680000000000064
2019,2,18,bahrain,stroll,90.217,q1,2.350999999999999
2019,2,19,bahrain,russell,91.759,q1,3.8930000000000007
2019,2,2,bahrain,vettel,88.16,q3,0.29399999999999693
2019,2,20,bahrain,kubica,91.799,q1,3.933000000000007
2019,2,3,bahrain,hamilton,88.19,q3,0.32399999999999807
2019,2,4,bahrain,bottas,88.256,q3,0.39000000000000057
2019,2,5,bahrain,max_verstappen,88.752,q3,0.8859999999999957
2019,2,6,bahrain,kevin_magnussen,88.757,q3,0.8910000000000053
2019,2,7,bahrain,sainz,88.813,q3,0.9470000000000027
2019,2,8,bahrain,grosjean,89.015,q3,1.149000000000001
2019,2,9,bahrain,raikkonen,89.022,q3,1.156000000000006
2019,3,1,shanghai,bottas,91.547,q3,0.0
2019,3,10,shanghai,grosjean,93.156,q2,1.6090000000000089
2019,3,11,shanghai,kvyat,93.236,q2,1.6890000000000072
2019,3,12,shanghai,perez,93.299,q2,1.7520000000000095
2019,3,13,shanghai,raikkonen,93.419,q2,1.8719999999999999
2019,3,14,shanghai,sainz,93.523,q2,1.975999999999999
2019,3,15,shanghai,norris,93.967,q2,2.4200000000000017
2019,3,16,shanghai,stroll,94.292,q1,2.7450000000000045
2019,3,17,shanghai,russell,95.253,q1,3.706000000000003
2019,3,18,shanghai,kubica,95.281,q1,3.734000000000009
2019,3,2,shanghai,hamilton,91.57,q3,0.022999999999996135
2019,3,3,shanghai,vettel,91.848,q3,0.30100000000000193
2019,3,4,shanghai,leclerc,91.865,q3,0.31799999999999784
2019,3,5,shanghai,max_verstappen,92.089,q3,0.5420000000000016
2019,3,6,shanghai,gasly,92.93,q3,1.3830000000000098
2019,3,7,shanghai,ricciardo,92.958,q3,1.4110000000000014
2019,3,8,shanghai,hulkenberg,92.962,q3,1.4150000000000063
2019,3,9,shanghai,kevin_magnussen,93.15,q2,1.6030000000000086
2019,4,1,baku,bottas,100.495,q3,0.0
2019,4,10,baku,sainz,102.398,q2,1.9029999999999916
2019,4,11,baku,ricciardo,102.477,q2,1.9819999999999993
2019,4,12,baku,albon,102.494,q2,1.9989999999999952
2019,4,13,baku,kevin_magnussen,102.699,q2,2.2039999999999935
2019,4,14,baku,stroll,102.63,q1,2.134999999999991
2019,4,15,baku,grosjean,103.407,q1,2.911999999999992
2019,4,16,baku,hulkenberg,103.427,q1,2.932000000000002
2019,4,17,baku,russell,105.062,q1,4.566999999999993
2019,4,18,baku,kubica,105.455,q1,4.959999999999994
2019,4,19,baku,raikkonen,,,0.0
2019,4,2,baku,hamilton,100.554,q3,0.0
2019,4,20,baku,gasly,,,0.0
2019,4,3,baku,vettel,100.797,q3,0.0
2019,4,4,baku,max_verstappen,101.069,q3,5.231999999999999
2019,4,5,baku,perez,101.593,q3,5.756
2019,4,6,baku,kvyat,101.681,q3,5.843999999999994
2019,4,7,baku,norris,101.886,q3,6.048999999999992
2019,4,8,baku,giovinazzi,102.424,q3,6.587000000000003
2019,4,9,baku,leclerc,101.995,q2,6.158000000000001
2019,5,1,catalunya,bottas,75.406,q3,0.0
2019,5,10,catalunya,ricciardo,78.106,q3,2.6999999999999886
2019,5,11,catalunya,norris,77.338,q2,1.931999999999988
2019,5,12,catalunya,albon,77.445,q2,2.0389999999999873
2019,5,13,catalunya,sainz,77.599,q2,2.192999999999998
2019,5,14,catalunya,raikkonen,77.788,q2,2.381999999999991
2019,5,15,catalunya,perez,77.886,q2,2.4799999999999898
2019,5,16,catalunya,hulkenberg,78.404,q1,2.9979999999999905
2019,5,17,catalunya,stroll,78.471,q1,3.0649999999999977
2019,5,18,catalunya,giovinazzi,78.664,q1,3.2579999999999956
2019,5,19,catalunya,russell,79.072,q1,3.665999999999997
2019,5,2,catalunya,hamilton,76.04,q3,0.6340000000000003
2019,5,20,catalunya,kubica,80.254,q1,4.847999999999999
2019,5,3,catalunya,vettel,76.272,q3,0.8659999999999997
2019,5,4,catalunya,max_verstappen,76.357,q3,0.9509999999999934
2019,5,5,catalunya,leclerc,76.588,q3,1.181999999999988
2019,5,6,catalunya,gasly,76.708,q3,1.3019999999999925
2019,5,7,catalunya,grosjean,76.911,q3,1.5049999999999955
2019,5,8,catalunya,kevin_magnussen,76.922,q3,1.5159999999999911
2019,5,9,catalunya,kvyat,77.573,q3,2.1669999999999874
2019,6,1,monaco,hamilton,70.166,q3,0.0
2019,6,10,monaco,albon,71.653,q3,1.487000000000009
2019,6,11,monaco,hulkenberg,71.67,q2,1.5040000000000049
2019,6,12,monaco,norris,71.724,q2,1.558000000000007
2019,6,13,monaco,grosjean,72.027,q2,1.8610000000000042
2019,6,14,monaco,raikkonen,72.115,q2,1.948999999999998
2019,6,15,monaco,giovinazzi,72.185,q2,2.0190000000000055
2019,6,16,monaco,leclerc,72.149,q1,1.983000000000004
2019,6,17,monaco,perez,72.233,q1,2.0670000000000073
2019,6,18,monaco,stroll,72.846,q1,2.680000000000007
2019,6,19,monaco,russell,73.477,q1,3.311000000000007
2019,6,2,monaco,bottas,70.252,q3,0.08599999999999852
2019,6,20,monaco,kubica,73.751,q1,3.585000000000008
2019,6,3,monaco,max_verstappen,70.641,q3,0.4750000000000085
2019,6,4,monaco,vettel,70.947,q3,0.7810000000000059
2019,6,5,monaco,gasly,71.041,q3,0.875
2019,6,6,monaco,kevin_magnussen,71.109,q3,0.9429999999999978
2019,6,7,monaco,ricciardo,71.218,q3,1.0520000000000067
2019,6,8,monaco,kvyat,71.271,q3,1.105000000000004
2019,6,9,monaco,sainz,71.417,q3,1.2510000000000048
2019,7,1,villeneuve,vettel,70.24,q3,0.0
2019,7,10,villeneuve,kevin_magnussen,71.786,q2,1.5460000000000065
2019,7,11,villeneuve,max_verstappen,71.8,q2,1.5600000000000023
2019,7,12,villeneuve,kvyat,71.921,q2,1.6810000000000116
2019,7,13,villeneuve,giovinazzi,72.136,q2,1.8960000000000008
2019,7,14,villeneuve,albon,72.193,q2,1.953000000000003
2019,7,15,villeneuve,grosjean,72.109,q1,1.8689999999999998
2019,7,16,villeneuve,perez,72.197,q1,1.9570000000000078
2019,7,17,villeneuve,raikkonen,72.23,q1,1.990000000000009
2019,7,18,villeneuve,stroll,72.266,q1,2.0260000000000105
2019,7,19,villeneuve,russell,73.617,q1,3.3770000000000095
2019,7,2,villeneuve,hamilton,70.446,q3,0.20600000000000307
2019,7,20,villeneuve,kubica,74.393,q1,4.153000000000006
2019,7,3,villeneuve,leclerc,70.92,q3,0.6800000000000068
2019,7,4,villeneuve,ricciardo,71.071,q3,0.8310000000000031
2019,7,5,villeneuve,gasly,71.079,q3,0.8389999999999986
2019,7,6,villeneuve,bottas,71.101,q3,0.8610000000000042
2019,7,7,villeneuve,hulkenberg,71.324,q3,1.0840000000000032
2019,7,8,villeneuve,norris,71.863,q3,1.6230000000000047
2019,7,9,villeneuve,sainz,73.981,q3,3.7409999999999997
2019,8,1,ricard,hamilton,88.319,q3,0.0
2019,8,10,ricard,giovinazzi,93.42,q3,5.100999999999999
2019,8,11,ricard,albon,90.461,q2,2.141999999999996
2019,8,12,ricard,raikkonen,90.533,q2,2.2139999999999986
2019,8,13,ricard,hulkenberg,90.544,q2,2.2249999999999943
2019,8,14,ricard,perez,90.738,q2,2.418999999999997
2019,8,15,ricard,kevin_magnussen,91.44,q2,3.120999999999995
2019,8,16,ricard,kvyat,91.564,q1,3.2449999999999903
2019,8,17,ricard,grosjean,91.626,q1,3.307000000000002
2019,8,18,ricard,stroll,91.726,q1,3.4069999999999965
2019,8,19,ricard,russell,92.789,q1,4.469999999999999
2019,8,2,ricard,bottas,88.605,q3,0.28600000000000136
2019,8,20,ricard,kubica,93.205,q1,4.885999999999996
2019,8,3,ricard,leclerc,88.965,q3,0.6460000000000008
2019,8,4,ricard,max_verstappen,89.409,q3,1.0900000000000034
2019,8,5,ricard,norris,89.418,q3,1.0990000000000038
2019,8,6,ricard,sainz,89.522,q3,1.203000000000003
2019,8,7,ricard,vettel,89.799,q3,1.480000000000004
2019,8,8,ricard,ricciardo,89.918,q3,1.5990000000000038
2019,8,9,ricard,gasly,90.184,q3,1.8649999999999949
2019,9,1,red_bull_ring,leclerc,63.003,q3,0.0
2019,9,10,red_bull_ring,vettel,63.667,q2,0.6640000000000015
2019,9,11,red_bull_ring,grosjean,64.49,q2,1.4869999999999948
2019,9,12,red_bull_ring,hulkenberg,64.516,q2,1.5130000000000052
2019,9,13,red_bull_ring,albon,64.665,q2,1.6620000000000061
2019,9,14,red_bull_ring,ricciardo,64.79,q2,1.7870000000000061
2019,9,15,red_bull_ring,sainz,73.601,q2,10.597999999999999
2019,9,16,red_bull_ring,perez,64.789,q1,1.7860000000000014
2019,9,17,red_bull_ring,stroll,64.832,q1,1.8289999999999935
2019,9,18,red_bull_ring,kvyat,65.324,q1,2.320999999999998
2019,9,19,red_bull_ring,russell,65.904,q1,2.9009999999999962
2019,9,2,red_bull_ring,hamilton,63.262,q3,0.25900000000000034
2019,9,20,red_bull_ring,kubica,66.206,q1,3.203000000000003
2019,9,3,red_bull_ring,max_verstappen,63.439,q3,0.43599999999999994
2019,9,4,red_bull_ring,bottas,63.537,q3,0.5339999999999989
2019,9,5,red_bull_ring,kevin_magnussen,64.072,q3,1.0690000000000026
2019,9,6,red_bull_ring,norris,64.099,q3,1.0960000000000036
2019,9,7,red_bull_ring,raikkonen,64.166,q3,1.1629999999999967
2019,9,8,red_bull_ring,giovinazzi,64.179,q3,1.176000000000002
2019,9,9,red_bull_ring,gasly,64.199,q3,1.195999999999998
2019,10,1,silverstone,bottas,85.093,q3,0.0
2019,10,10,silverstone,hulkenberg,86.386,q3,1.2929999999999922
2019,10,11,silverstone,giovinazzi,86.519,q2,1.426000000000002
2019,10,12,silverstone,raikkonen,86.546,q2,1.453000000000003
2019,10,13,silverstone,sainz,86.578,q2,1.4849999999999994
2019,10,14,silverstone,grosjean,86.757,q2,1.6640000000000015
2019,10,15,silverstone,perez,86.928,q2,1.8349999999999937
2019,10,16,silverstone,kevin_magnussen,86.662,q1,1.5690000000000026
2019,10,17,silverstone,kvyat,86.721,q1,1.6280000000000001
2019,10,18,silverstone,stroll,86.762,q1,1.668999999999997
2019,10,19,silverstone,russell,87.789,q1,2.695999999999998
2019,10,2,silverstone,hamilton,85.099,q3,0.006000000000000227
2019,10,20,silverstone,kubica,88.257,q1,3.1640000000000015
2019,10,3,silverstone,leclerc,85.172,q3,0.07899999999999352
2019,10,4,silverstone,max_verstappen,85.276,q3,0.18299999999999272
2019,10,5,silverstone,gasly,85.59,q3,0.4969999999999999
2019,10,6,silverstone,vettel,85.787,q3,0.6940000000000026
2019,10,7,silverstone,ricciardo,86.182,q3,1.0889999999999986
2019,10,8,silverstone,norris,86.224,q3,1.1310000000000002
